324713,9,17
82755,45,51
3397,485,489
57141,518,524
56265,550,558
57140,589,599
149848,649,655
56286,698,702
355351,827,831
688534,860,864
346488,890,896
149611,948,954
5213,1005,1013
377890,1043,1053
384456,1164,1172
147002,1223,1227
79309,1253,1261
79310,1294,1302
147556,1324,1332
142855,1358,1364
19730,1391,1397
345037,1421,1431
80068,1453,1459
345101,1488,1496
535042,1519,1525
56042,1560,1570
56064,1594,1602
56076,1629,1635
350842,1688,1692
350832,1716,1724
19832,1754,1762
20890,1787,1793
350759,1818,1828
807949,1852,1856
80350,1883,1887
688895,1915,1923
147227,1949,1955
56590,1983,1987
338246,2015,2025
317666,2050,2056
21375,2135,2143
695465,2166,2172
349235,2199,2205
15858,2230,2234
260586,2260,2266
128680,2289,2297
435673,2323,2329
437956,2380,2386
1660,2413,2421
148593,2443,2451
654012,2479,2487
349819,2576,2584
349641,2613,2619
653999,2672,2682
122267,2709,2715
539396,2738,2746
200822,2770,2778
351057,2847,2855
551509,2883,2889
201098,3164,3168
80021,3194,3198
354232,3222,3232
546381,3253,3263
353392,3289,3293
146745,3323,3331
351154,3359,3363
345624,3393,3403
704379,3447,3451
541110,3475,3483
147683,4650,4658
56783,4686,4696
86132,4722,4728
339267,4754,4760
568,4828,4834
343233,4856,4866
410453,4888,4896
410457,4920,4926
535744,4953,4957
56541,4983,4991
15404,5015,5023
290450,5045,5053
1864,5077,5087
55906,5127,5135
648164,5163,5171
537901,5206,5214
12776,5237,5243
463,5272,5276
15684,5302,5310
392288,5332,5340
289800,5362,5370
357832,5407,5415
530961,5439,5443
55924,5472,5478
290829,5501,5509
531224,5532,5542
529966,5570,5576
372503,5606,5610
395895,5637,5643
449700,5748,5754
532442,5781,5787
11593,5827,5835
149600,5858,5866
149512,5893,5901
206246,5931,5937
116269,5959,5969
531160,5991,5997
11626,6029,6035
1939,6067,6073
372527,6096,6104
341064,6131,6139
149564,6164,6172
149552,6200,6204
149571,6236,6242
254412,6266,6272
254382,6297,6307
148274,6328,6336
293896,6378,6382
402096,6413,6423
151101,6476,6484
532835,6510,6516
120876,6543,6549
530530,6574,6580
310208,6604,6610
482716,6633,6641
530553,6663,6671
530699,6694,6700
11572,6733,6741
267019,6783,6791
254336,6826,6832
341163,6856,6862
56829,6889,6895
289662,6918,6926
340817,6949,6957
289733,6980,6986
534227,7013,7021
56462,7045,7053
15844,7074,7084
289644,7107,7115
54797,7139,7147
619828,7176,7184
637769,7208,7212
616507,7237,7243
410607,7280,7288
445,7311,7321
498,7344,7348
339356,7376,7380
339374,7410,7414
535168,7439,7447
407585,7482,7488
407579,7533,7539
1433,7571,7577
407574,7602,7610
290839,7638,7642
344549,7668,7672
540563,7709,7715
563984,8201,8209
303946,8235,8243
245997,8266,8274
344789,8307,8313
148903,8341,8347
545309,8371,8377
17135,8404,8408
149261,8434,8440
1312,8484,8490
479432,8513,8521
889358,8545,8551
571429,8573,8583
372436,8609,8615
115357,8646,8654
54740,8688,8696
345324,8719,8725
17498,8753,8759
13124,8785,8793
20488,8815,8823
324418,8848,8856
53945,8897,8907
694901,8927,8937
339624,8971,8977
7349,9000,9010
694891,9031,9039
72200,9063,9067
339637,9093,9097
690776,9124,9130
323543,9152,9162
340062,9188,9194
340073,9295,9303
121270,9326,9336
13445,9360,9370
339005,9394,9402
2831,9484,9490
403080,9515,9521
403094,9557,9563
12721,9592,9598
54032,9624,9634
12733,9656,9666
116276,9687,9697
4302,9723,9733
346305,9755,9763
354393,9830,9838
348688,9958,9966
536465,10023,10031
152401,10054,10062
534543,10085,10093
536298,10115,10123
305024,10155,10159
54925,10194,10200
17035,10227,10235
354301,10262,10266
17076,10304,10310
578917,10332,10342
571444,10366,10372
655445,10398,10404
571429,10427,10435
372436,10460,10466
115352,10491,10495
14304,10521,10525
54742,10555,10563
345330,10586,10592
644758,10617,10625
13124,10648,10656
684162,10686,10694
324417,10721,10725
7468,10752,10762
324311,10783,10791
339624,10819,10825
7349,10850,10854
339628,11696,11706
694110,11727,11735
812539,11756,11766
144670,11790,11794
323543,11831,11839
340051,11862,11868
633486,11894,11898
338989,11927,11935
339628,11962,11972
859977,11995,12001
690231,12025,12031
694516,12058,12066
690247,12091,12097
339297,12120,12128
690236,12151,12157
7457,12182,12188
148342,12217,12227
484255,12247,12257
12470,12277,12287
339606,12324,12330
410479,12354,12364
12456,12395,12401
339599,12425,12433
339606,12460,12470
354503,12493,12501
410489,12524,12532
54492,12610,12616
86133,12641,12649
115968,12676,12686
741319,12707,12717
352760,12800,12806
54749,12831,12837
147675,12860,12868
115975,12892,12896
147724,12922,12926
152559,12952,12958
1353,12984,12990
14362,13022,13026
305656,13051,13057
689060,13084,13090
814985,13112,13122
201505,13146,13154
402959,13183,13189
353640,13799,13803
55016,13831,13837
115391,13862,13870
372441,13923,13931
14304,13957,13965
54742,13991,13997
345332,14020,14028
54748,14050,14060
148082,14081,14091
147600,14113,14121
352761,14146,14152
352776,14176,14182
352794,14211,14217
683833,14241,14249
695845,14271,14279
849,14363,14369
348420,14402,14412
152588,14449,14453
544172,14489,14499
348456,14526,14530
348966,14557,14565
254118,14592,14600
322890,14624,14630
1488,14690,14694
1456,14718,14726
12964,14755,14759
874,14798,14808
350289,14862,14866
54749,14911,14919
