354517,22943,22949
310358,22979,22983
479420,23011,23017
337100,23219,23225
255629,23250,23258
77047,23282,23290
355454,23313,23323
7201,23349,23353
355476,23377,23385
14296,23412,23420
287682,23441,23451
308403,23507,23515
147749,23541,23547
339276,23572,23576
339267,23606,23612
339258,23648,23654
308398,23709,23717
324681,23773,23779
407173,23903,23907
323749,23933,23937
339263,23968,23974
556,23998,24006
54024,24113,24117
255251,24178,24184
332629,24209,24215
55046,24238,24246
303952,24290,24296
535885,24408,24414
303946,24443,24453
344817,24480,24488
1389,24524,24532
543380,24558,24564
536112,24590,24598
535830,24633,24637
17125,24686,24694
462504,24720,24724
150913,24753,24757
116276,24782,24788
194416,24823,24829
122741,24874,24880
54420,24910,24916
354517,24945,24953
354529,24989,24999
534035,25063,25067
385037,25097,25103
255635,25128,25132
2284,25173,25181
77047,25209,25215
17134,25238,25248
341551,25270,25280
255336,25301,25311
54426,25339,25347
341568,25416,25420
57726,25446,25452
341572,25478,25486
57712,25511,25517
87581,25579,25589
22990,25613,25623
342520,25657,25663
812480,25686,25696
342523,25744,25752
586969,25779,25785
342623,25838,25844
342625,25870,25876
148189,26151,26155
148182,26180,26186
2851,26220,26224
579805,26249,26257
342456,26292,26298
2850,26323,26329
844071,26549,26557
892855,26578,26588
181208,26610,26616
20734,26668,26676
345200,26702,26708
5606,26746,26754
13475,26797,26805
13476,26868,26872
13479,26927,26931
345213,26971,26979
345219,27023,27033
345223,27114,27118
651847,27191,27199
20737,27256,27262
20739,27307,27315
54635,27543,27549
116008,27575,27581
345290,27643,27653
345292,27711,27719
17502,27753,27757
20242,27833,27841
14265,27863,27873
17488,27895,27903
17474,27926,27934
198029,27956,27966
533071,27995,28003
17108,28035,28043
16838,28072,28076
542937,28104,28110
534194,28142,28150
289213,28174,28184
348798,28204,28214
332611,28284,28292
2326,28426,28434
332608,28458,28464
402716,28493,28501
342012,28526,28536
538882,28559,28565
402699,28900,28906
402685,28932,28938
348822,28964,28970
348832,28997,29005
54965,29060,29068
347934,29091,29097
2796,29125,29133
2750,29159,29167
148859,29204,29208
148861,29251,29261
17118,29284,29288
17103,29326,29334
122360,29361,29367
355473,29408,29418
17469,29441,29447
115905,29470,29478
122334,29502,29506
21019,29539,29547
531905,29581,29587
7217,29611,29619
122254,29705,29713
542270,29738,29746
20953,29783,29789
86449,29816,29824
73959,29848,29856
462465,29880,29888
73966,29929,29937
698535,29960,29966
161018,29991,29999
166863,30066,30070
20956,30095,30103
21004,30128,30136
575497,30162,30172
561028,30198,30202
56641,30229,30235
419478,30262,30270
564766,30294,30298
22005,30333,30337
565031,30375,30381
277868,30433,30437
245863,30466,30472
4534,30518,30524
352760,30552,30558
54753,30593,30601
120829,30675,30683
120832,30710,30718
147683,30793,30801
324665,30826,30830
410358,30869,30879
161532,30903,30909
343769,30941,30951
343051,30983,30989
287707,31012,31020
403062,31105,31111
56671,31134,31142
343744,31249,31255
148877,31281,31289
346022,31315,31319
148877,31343,31353
86115,31382,31390
345297,31424,31428
345322,31454,31464
17470,31497,31507
198038,31536,31542
17112,31570,31578
17104,31606,31616
254973,31646,31652
16842,31676,31682
534192,31721,31731
1947,31756,31766
248428,31791,31795
16830,31840,31850
606788,31876,31882
328332,31911,31917
348169,31955,31961
683827,32012,32018
407271,32058,32066
473481,32113,32123
509,32147,32155
330072,32179,32187
6330,32209,32217
330047,32241,32245
286698,32278,32286
286691,32360,32368
286692,32625,32629
539959,32656,32660
535610,32686,32692
538832,32718,32722
306882,32749,32753
344276,32786,32792
55698,32814,32824
150762,32879,32887
348078,32918,32928
534032,32953,32957
348089,32995,33003
348097,33242,33248
150764,33272,33280
348146,33313,33319
16876,33351,33355
55692,33381,33385
150720,33409,33417
347908,33441,33445
347924,33469,33479
2325,33502,33510
54967,33553,33561
347940,33598,33602
2750,33645,33653
148859,33691,33695
148861,33741,33749
541486,33791,33799
341450,33829,33837
198042,33904,33912
355462,33955,33961
17464,34006,34014
17495,34037,34043
17499,34079,34085
13124,34111,34117
20509,34146,34154
20497,34194,34198
2380,34229,34239
324060,34267,34273
57735,34339,34345
7371,34374,34378
340207,34404,34408
338776,34435,34441
694583,34480,34486
7353,34623,34627
7527,34658,34666
7523,34693,34699
340039,34792,34796
340047,34835,34839
21905,34863,34871
340062,39255,39263
340070,39287,39297
338991,39322,39330
54760,39366,39372
338994,39408,39414
338522,39438,39448
338736,39470,39478
141491,39500,39508
340220,39542,39550
144670,39574,39582
323545,39656,39662
340222,39692,39702
484298,39722,39732
538372,39753,39761
5598,39786,39790
538373,39830,39840
57708,39873,39877
5623,39906,39916
13479,39959,39963
651847,39987,39995
698477,40022,40030
347838,40060,40068
150363,40091,40099
129504,40125,40131
410491,40155,40161
12983,40197,40205
345617,40233,40239
57840,40267,40275
874,40300,40304
350289,40345,40353
562137,40379,40383
571273,40408,40416
56604,40484,40492
541522,40516,40524
247971,40549,40557
541050,40579,40587
683484,40621,40627
55224,40650,40660
850,40683,40689
54609,40718,40722
54187,40757,40767
160073,40789,40795
54164,40825,40831
540567,40858,40864
301378,40890,40900
23454,40983,40991
143234,41015,41021
862159,41070,41078
143249,41102,41108
21430,41201,41207
540715,41232,41238
540626,41264,41268
347241,41293,41299
