54275,13640,13648
321592,13676,13684
275824,13706,13714
695610,13737,13743
541397,13784,13790
695634,13831,13839
644656,13862,13868
812121,14048,14052
54083,14077,14085
541397,14164,14172
541400,14315,14319
812121,14363,14369
1489,14404,14410
695644,17454,17464
819332,17486,17492
695634,17710,17716
541393,17823,17831
695634,17866,17874
695635,17913,17919
850,17943,17949
147595,17974,17984
54187,18013,18023
345678,18065,18069
55109,18098,18104
54555,18128,18134
81078,18159,18165
17726,18198,18206
341916,18236,18242
4377,18271,18277
2419,18318,18322
2397,18349,18355
334277,18380,18388
484311,18411,18421
484315,18447,18455
339289,18476,18486
690574,18511,18517
543918,18623,18631
7549,18657,18663
313104,18686,18694
542153,18721,18729
2421,18770,18774
181608,18806,18812
593797,18838,18844
151403,18873,18877
336955,18906,18910
75999,18936,18944
68771,18974,18980
68779,19006,19010
120914,19044,19050
120920,19072,19082
167426,19104,19110
167259,19135,19143
486230,19180,19188
148721,19217,19225
545203,19251,19255
334246,19333,19341
709846,19369,19373
545203,21759,21765
545231,21895,21901
142836,21925,21933
145428,21958,21966
148715,21989,21995
116808,22019,22027
15563,22060,22066
17451,22093,22097
862584,22127,22131
54243,22174,22180
22916,22211,22215
148283,22244,22250
116641,22278,22284
482972,22308,22314
20633,22367,22371
651861,22398,22402
20706,22434,22442
345200,22477,22485
683572,22508,22514
5616,22549,22555
150173,22580,22584
290538,22611,22619
55273,22642,22652
122844,22698,22704
339116,22729,22733
410568,22763,22773
12881,22937,22945
1265,22966,22976
651800,23000,23004
56676,23031,23039
343601,23064,23068
343745,23094,23100
461732,23125,23131
120833,23155,23165
741319,23188,23194
542266,23221,23227
539642,23250,23258
352798,23280,23288
350422,23314,23318
648165,23345,23355
353918,23407,23415
9782,23441,23447
353204,23478,23484
865,23511,23519
683829,23543,23547
424602,23585,23593
648165,23615,23625
22985,23648,23654
695312,23685,23693
350939,23718,23724
350400,23748,23754
350422,23835,23843
692621,23866,23872
350422,23927,23933
648165,23963,23969
353918,24022,24026
350399,24052,24056
215271,24080,24088
269066,24115,24125
350287,24147,24153
410266,24176,24184
289261,24208,24212
824571,24259,24267
1489,24292,24296
695634,24322,24326
10232,24351,24359
11861,24384,24392
9784,24417,24423
351083,24448,24456
459043,24504,24514
9807,24537,24541
353918,24571,24579
350399,24603,24609
21999,24673,24679
352796,24707,24711
424602,24782,24792
648165,24832,24842
22985,24864,24872
350422,24930,24940
842,25009,25017
110220,25043,25051
849,25083,25091
803,25117,25127
55108,25159,25165
146876,25189,25195
81077,25222,25228
17726,25276,25282
341916,25314,25320
4454,25350,25356
534222,25380,25388
83680,25415,25423
76029,25447,25453
336955,25486,25492
75999,25519,25527
68771,25562,25570
68779,25604,25610
120914,25638,25644
285,25677,25683
7192,25706,25714
812249,25739,25743
686150,25772,25778
686144,25814,25824
144508,25846,25852
686144,25903,25911
144504,25933,25941
386212,25966,25974
148713,26001,26007
120667,26042,26046
334250,26215,26221
334253,26245,26253
486159,26277,26285
167250,26310,26314
7186,26337,26347
15563,26374,26380
17453,26403,26411
862584,26444,26450
15059,26496,26504
12440,26526,26534
144826,26560,26566
144822,26605,26613
152067,26655,26661
15304,26686,26696
343524,26720,26726
6488,26750,26756
531418,26780,26788
122070,26829,26833
206373,26863,26869
11809,26893,26899
13424,26923,26929
13428,26963,26969
13391,27035,27045
13200,27068,27076
535275,27102,27110
535257,27135,27139
307962,27168,27176
655847,27207,27217
11851,27245,27251
307899,27275,27281
55907,27339,27345
55225,27369,27377
340667,27402,27408
340669,27442,27452
340672,27482,27486
340679,27512,27522
402082,27545,27553
340676,27578,27586
491694,27610,27614
1875,27644,27652
340741,27745,27751
55502,27878,27884
290713,27912,27920
372705,27944,27948
290697,27977,27983
535160,28010,28018
55511,28046,28054
1895,28092,28102
149804,28132,28142
15413,28171,28177
55890,28202,28212
340804,28233,28241
340820,28263,28271
341067,28294,28300
289731,28347,28357
532227,28398,28408
402071,28439,28447
56571,28531,28537
289745,28560,28570
341083,28605,28615
531728,28636,28646
254421,28669,28677
402027,28703,28713
54333,28735,28743
11678,28777,28785
15896,28809,28817
340323,28841,28849
340333,28874,28882
399460,28936,28944
149958,28970,28976
530534,29003,29009
53855,29048,29052
530532,29078,29086
53857,29184,29190
530665,29230,29240
120868,29266,29276
147532,29311,29317
530670,29375,29383
54345,29505,29511
256602,29538,29544
268605,29604,29612
256641,29659,29665
289786,29714,29718
15309,29756,29760
335578,29785,29795
335585,29829,29837
19598,29897,29905
144823,29930,29938
144825,29971,29975
651819,30006,30016
19604,30040,30050
12447,30132,30138
12446,30177,30183
22929,30209,30213
160970,30240,30246
54718,30277,30283
285,30336,30346
7191,30371,30377
87668,30400,30408
543860,30431,30437
145477,30489,30497
886946,30527,30537
145495,30561,30567
87675,30601,30609
334147,30644,30650
144438,30679,30683
710672,30707,30717
144508,30756,30766
886876,30790,30800
334250,30845,30855
120666,30877,30883
144438,30933,30937
765273,30973,30979
167250,31004,31010
15562,31042,31050
120912,31073,31079
120917,31115,31125
68765,31161,31171
68770,31213,31219
4410,31269,31279
734759,31304,31312
55171,31334,31344
121058,31388,31394
534221,31456,31462
593800,31487,31493
685404,31548,31554
181609,31641,31647
181613,31741,31751
55128,31776,31782
55139,31845,31849
17727,31884,31892
86598,31920,31928
23318,31958,31968
756277,31999,32005
80738,32028,32038
792,32062,32072
71170,32096,32100
71178,32127,32135
71182,32216,32222
436090,32250,32258
21968,32282,32286
534477,32311,32317
277605,32339,32349
109750,32371,32379
10762,32417,32425
348724,32466,32470
55095,32499,32505
349193,32544,32550
349197,32576,32580
349200,32618,32626
349202,32652,32656
21375,32690,32698
349234,32772,32776
54617,32896,32900
821404,32938,32942
695312,32984,32994
695479,33018,33024
695598,33072,33076
9784,33105,33113
683833,33139,33145
350422,33201,33205
692613,33231,33235
692621,33327,33333
695527,33356,33364
459043,33394,33400
842,33430,33440
348724,33463,33471
348456,33535,33543
799,33566,33574
55108,33610,33616
146876,33641,33649
81077,33676,33684
17726,33738,33748
341916,33784,33788
4454,33839,33843
19517,33869,33873
83680,33905,33909
121030,33936,33944
75995,33987,33997
68771,34033,34039
68779,34067,34077
120914,34111,34117
120920,34143,34149
167425,34173,34179
148713,34202,34212
886876,34245,34251
2657,34274,34282
655742,34307,34311
886899,34406,34412
142836,34437,34445
334249,34478,34488
334142,34517,34523
334250,34567,34575
87675,34598,34604
144438,34627,34637
486159,34667,34673
167288,34696,34704
50510,34728,34736
309,34772,34776
6286,34811,34817
15002,34856,34862
54243,34888,34892
22916,34939,34945
116633,34984,34990
20772,35017,35027
20633,35112,35116
54863,35161,35165
651861,35194,35202
532131,35229,35239
892955,35264,35268
20706,35305,35309
345189,35339,35347
345200,35368,35378
13476,35426,35434
345219,35457,35463
54635,35516,35520
345256,35546,35550
345292,35587,35593
14245,35941,35947
14260,36022,36028
115918,36071,36079
115905,36180,36186
148858,36221,36229
907297,36259,36263
164085,36296,36300
7217,36339,36347
271,36381,36389
80389,36420,36426
1482,36489,36497
570924,36519,36527
351787,36556,36560
538957,36614,36622
351733,36647,36655
540096,36679,36685
34,36708,36716
353765,36743,36751
153832,36773,36783
697682,36831,36835
540104,36861,36867
95383,36939,36949
252012,36972,36982
6380,37009,37019
661424,37050,37060
5156,37084,37088
353875,37114,37124
706324,37150,37156
861898,37196,37202
605768,37292,37296
18202,37324,37328
538998,37409,37415
1482,37444,37452
80397,37475,37481
289209,37504,37512
543290,37541,37549
122323,37585,37593
394375,37623,37631
416608,37675,37681
56600,37705,37711
4572,37742,37748
576769,37773,37779
254773,37802,37810
694046,37837,37845
56604,37891,37897
565028,37923,37933
865,37973,37977
